2016-09-04 21:04:56,607 [main] INFO GenericMethods - Element By.xpath: //input[@name='btnLogin'] is visible
2016-09-04 21:09:00,617 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:09:00,667 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:09:01,730 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:09:01,797 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:09:02,842 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:09:02,897 [main] INFO GenericMethods - The text 560081.0 has been inputted successfully.
2016-09-04 21:09:03,949 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:09:04,014 [main] INFO GenericMethods - The text 9.742043109E9 has been inputted successfully.
2016-09-04 21:09:05,061 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:09:05,127 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:09:06,175 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:09:06,226 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:13:48,342 [main] INFO GenericMethods - Element By.xpath: //input[@name='btnLogin'] is visible
2016-09-04 21:13:48,384 [main] INFO GenericMethods - The Element By.xpath: //input[@name='btnLogin'] has been clicked
2016-09-04 21:13:50,363 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:13:50,407 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:13:50,407 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:13:50,408 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:13:50,791 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:13:50,846 [main] INFO GenericMethods - The text Manish has been inputted successfully.
2016-09-04 21:13:51,900 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:13:51,970 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:13:53,035 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:13:53,092 [main] INFO GenericMethods - The text Hitech city has been inputted successfully.
2016-09-04 21:13:54,153 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:13:54,203 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:13:55,257 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:13:55,314 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:13:56,354 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:13:56,409 [main] INFO GenericMethods - The text 560018.0 has been inputted successfully.
2016-09-04 21:13:57,474 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:13:57,529 [main] INFO GenericMethods - The text 9.741755E9 has been inputted successfully.
2016-09-04 21:13:58,584 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:13:58,649 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:13:59,699 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:13:59,759 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:14:01,857 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:14:01,887 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:14:01,887 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:14:01,887 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:14:01,994 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:14:02,044 [main] INFO GenericMethods - The text Anand has been inputted successfully.
2016-09-04 21:14:03,084 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:14:03,139 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:14:04,169 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:14:04,214 [main] INFO GenericMethods - The text Kondapur has been inputted successfully.
2016-09-04 21:14:05,252 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:14:05,302 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:14:06,369 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:14:06,424 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:14:07,462 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:14:07,524 [main] INFO GenericMethods - The text 560081.0 has been inputted successfully.
2016-09-04 21:14:08,569 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:14:08,624 [main] INFO GenericMethods - The text 9.742043109E9 has been inputted successfully.
2016-09-04 21:14:09,662 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:14:09,727 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:14:10,767 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:14:10,817 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:20:09,071 [main] INFO GenericMethods - Element By.xpath: //input[@name='btnLogin'] is visible
2016-09-04 21:20:09,114 [main] INFO GenericMethods - The Element By.xpath: //input[@name='btnLogin'] has been clicked
2016-09-04 21:20:11,152 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:20:11,193 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:20:11,193 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:20:11,194 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:20:11,659 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:20:11,714 [main] INFO GenericMethods - The text Manish has been inputted successfully.
2016-09-04 21:20:12,780 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:20:12,832 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:20:13,877 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:20:13,936 [main] INFO GenericMethods - The text Hitech city has been inputted successfully.
2016-09-04 21:20:14,965 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:20:15,029 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:20:16,081 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:20:16,141 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:20:17,191 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:20:17,251 [main] INFO GenericMethods - The text 560018.0 has been inputted successfully.
2016-09-04 21:20:18,296 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:20:18,356 [main] INFO GenericMethods - The text 9.741755E9 has been inputted successfully.
2016-09-04 21:20:19,411 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:20:19,469 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:20:20,514 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:20:20,566 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:20:22,826 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:20:22,874 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:20:22,874 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:20:22,874 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:20:22,921 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:20:22,964 [main] INFO GenericMethods - The text Anand has been inputted successfully.
2016-09-04 21:20:24,019 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:20:24,071 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:20:25,101 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:20:25,161 [main] INFO GenericMethods - The text Kondapur has been inputted successfully.
2016-09-04 21:20:26,211 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:20:26,271 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:20:27,316 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:20:27,374 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:20:28,431 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:20:28,486 [main] INFO GenericMethods - The text 560081.0 has been inputted successfully.
2016-09-04 21:20:29,534 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:20:29,601 [main] INFO GenericMethods - The text 9.742043109E9 has been inputted successfully.
2016-09-04 21:20:30,644 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:20:30,714 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:20:31,759 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:20:31,819 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:23:21,077 [main] INFO GenericMethods - Element By.xpath: //input[@name='btnLogin'] is visible
2016-09-04 21:23:21,120 [main] INFO GenericMethods - The Element By.xpath: //input[@name='btnLogin'] has been clicked
2016-09-04 21:23:23,201 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:23:23,240 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:23:23,240 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:23:23,241 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:23:23,660 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:23:23,715 [main] INFO GenericMethods - The text Manish has been inputted successfully.
2016-09-04 21:23:24,746 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:23:24,809 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:23:25,843 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:23:25,905 [main] INFO GenericMethods - The text Hitech city has been inputted successfully.
2016-09-04 21:23:26,967 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:23:27,022 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:23:28,081 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:23:28,134 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:23:29,189 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:23:29,239 [main] INFO GenericMethods - The text 560018.0 has been inputted successfully.
2016-09-04 21:23:30,299 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:23:30,351 [main] INFO GenericMethods - The text 9.741755E9 has been inputted successfully.
2016-09-04 21:23:31,429 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:23:31,491 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:23:32,539 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:23:32,586 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:23:34,911 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:23:34,941 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:23:34,941 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:23:34,941 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:23:34,994 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:23:35,039 [main] INFO GenericMethods - The text Anand has been inputted successfully.
2016-09-04 21:23:36,084 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:23:36,141 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:23:37,184 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:23:37,234 [main] INFO GenericMethods - The text Kondapur has been inputted successfully.
2016-09-04 21:23:38,274 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:23:38,326 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:23:39,376 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:23:39,426 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:23:40,466 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:23:40,519 [main] INFO GenericMethods - The text 560081.0 has been inputted successfully.
2016-09-04 21:23:41,554 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:23:41,609 [main] INFO GenericMethods - The text 9.742043109E9 has been inputted successfully.
2016-09-04 21:23:42,644 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:23:42,721 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:23:43,754 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:23:43,816 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:29:14,473 [main] INFO GenericMethods - Element By.xpath: //input[@name='btnLogin'] is visible
2016-09-04 21:29:14,516 [main] INFO GenericMethods - The Element By.xpath: //input[@name='btnLogin'] has been clicked
2016-09-04 21:29:16,490 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:29:16,531 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:29:16,532 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:29:16,532 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:29:16,915 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:29:16,961 [main] INFO GenericMethods - The text Manish has been inputted successfully.
2016-09-04 21:29:18,027 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:29:18,082 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:29:19,116 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:29:19,176 [main] INFO GenericMethods - The text Hitech city has been inputted successfully.
2016-09-04 21:29:20,223 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:29:20,275 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:29:21,332 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:29:21,384 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:29:22,439 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:29:22,494 [main] INFO GenericMethods - The text 560018.0 has been inputted successfully.
2016-09-04 21:29:23,549 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:29:23,612 [main] INFO GenericMethods - The text 9.741755E9 has been inputted successfully.
2016-09-04 21:29:24,662 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:29:24,732 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:29:25,767 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:29:25,817 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
2016-09-04 21:29:28,255 [main] INFO GenericMethods - Element By.xpath: //a[@href='addcustomerpage.php'] is visible
2016-09-04 21:29:28,295 [main] INFO GenericMethods - The Element By.xpath: //a[@href='addcustomerpage.php'] has been clicked
2016-09-04 21:29:28,295 [main] INFO com.guru99.testcases.GLPDemoBase - By.xpath: //a[@href='addcustomerpage.php'] Clicked
2016-09-04 21:29:28,295 [main] INFO com.guru99.testcases.GLPDemoBase - Entering Excel data to the application
2016-09-04 21:29:28,345 [main] INFO GenericMethods - Element By.xpath: //input[@name='name'] is visible
2016-09-04 21:29:28,385 [main] INFO GenericMethods - The text Anand has been inputted successfully.
2016-09-04 21:29:29,427 [main] INFO GenericMethods - Element By.xpath: //input[@id='dob'] is visible
2016-09-04 21:29:29,485 [main] INFO GenericMethods - The text 19-Jul-1990 has been inputted successfully.
2016-09-04 21:29:30,532 [main] INFO GenericMethods - Element By.xpath: //textarea[@name='addr'] is visible
2016-09-04 21:29:30,575 [main] INFO GenericMethods - The text Kondapur has been inputted successfully.
2016-09-04 21:29:31,622 [main] INFO GenericMethods - Element By.xpath: //input[@name='city'] is visible
2016-09-04 21:29:31,672 [main] INFO GenericMethods - The text Hyderabad has been inputted successfully.
2016-09-04 21:29:32,732 [main] INFO GenericMethods - Element By.xpath: //input[@name='state'] is visible
2016-09-04 21:29:32,795 [main] INFO GenericMethods - The text Telangana has been inputted successfully.
2016-09-04 21:29:33,822 [main] INFO GenericMethods - Element By.xpath: //input[@name='pinno'] is visible
2016-09-04 21:29:33,872 [main] INFO GenericMethods - The text 560081.0 has been inputted successfully.
2016-09-04 21:29:34,912 [main] INFO GenericMethods - Element By.xpath: //input[@name='telephoneno'] is visible
2016-09-04 21:29:34,975 [main] INFO GenericMethods - The text 9.742043109E9 has been inputted successfully.
2016-09-04 21:29:36,025 [main] INFO GenericMethods - Element By.xpath: //input[@name='emailid'] is visible
2016-09-04 21:29:36,085 [main] INFO GenericMethods - The text rkgg093@gmail.com has been inputted successfully.
2016-09-04 21:29:37,132 [main] INFO GenericMethods - Element By.xpath: //input[@name='password'] is visible
2016-09-04 21:29:37,187 [main] INFO GenericMethods - The text anand093 has been inputted successfully.
